SO2,NO2,PM10,PM2.5,O3,CO,temp,humi,press,w_speed,w_dir
11,16,45,42,63,0.8,29.6,83,1002.8,0.7,260.6
9,24,50,36,39,0.8,29.2,82,1002.7,0.6,259
8,22,41,39,38,0.8,28.8,82,1002.7,0.5,258.7
7,14,42,39,55,0.8,28.5,85,1003.2,0.5,256.9
6,19,40,35,45,0.9,28.6,86,1003.8,0.5,258.7
7,33,43,41,36,0.9,29,85,1004.4,0.7,263.6
8,25,41,43,59,0.8,30,79,1004.9,0.9,262.5
15,28,34,37,78,0.8,31.6,70,1005.2,0.8,277.9
18,28,51,41,114,0.8,32.6,66,1004.9,0.9,266.7
14,20,68,46,166,0.9,33,63,1004.4,1,169.3
7,19,69,43,143,0.8,31.9,69,1003.5,2.2,93.8
5,17,56,45,130,0.8,31.6,71,1003,1.2,154.9
5,16,26,39,144,0.8,33.1,64,1002.1,1.4,76.1
5,13,42,27,148,0.6,33.6,59,1001.6,1.8,93.4
5,10,44,21,153,0.6,33.4,59,1001.3,1.7,107.8
5,19,50,21,127,0.6,32.8,63,1001.7,1.2,107.1
7,36,46,19,86,0.8,32,68,1002.8,1.1,243.7
7,27,44,32,72,0.8,31.6,69,1003.9,1.3,269.1
7,17,36,26,58,0.6,31.1,69,1004.6,1.5,253.8
6,18,25,21,47,0.6,30.7,68,1005.2,1,349.2
5,18,30,12,46,0.6,30.2,72,1005.6,0.9,59.7
5,18,32,17,41,0.6,29.7,76,1005.4,1,68.7
5,12,26,8,83,0.5,32.2,63,1007.7,1.8,88.5
5,7,22,11,106,0.5,32.7,58,1007.1,2,80.1
6,4,12,8,114,0.5,33.5,53,1006.6,2.4,77.3
5,5,16,11,100,0.5,34,48,1006,2.4,96.1
6,10,26,8,100,0.5,33.9,50,1005.4,2.6,90.7
5,10,28,8,108,0.5,33.7,50,1005.4,1.9,117.7
4,15,32,6,115,0.5,33.2,54,1005.4,1.6,113.2
5,19,34,12,107,0.5,32.5,58,1006.2,1.4,113.9
7,27,27,12,74,0.6,31.8,61,1007.4,1.1,88.5
7,36,31,14,48,0.6,31.3,64,1008.3,1,97
7,39,26,14,35,0.6,30.9,66,1009.2,1,310.6
8,25,24,11,35,0.6,30.6,66,1009.9,1.2,241.3
7,25,28,10,26,0.6,30,71,1009.9,1.3,242.7
9,22,20,12,29,0.6,29.5,75,1009.7,1,269.1
7,16,16,12,32,0.6,29,78,1009.4,0.7,22.3
6,17,18,12,30,0.5,28.9,78,1009.1,0.8,69.9
6,16,26,14,33,0.5,28.6,80,1008.9,0.7,83.1
6,26,22,14,18,0.5,28.3,82,1009,0.7,79.4
6,43,22,16,2,0.5,28.1,84,1009.6,0.6,74.2
6,41,32,13,3,0.6,28.3,83,1010.2,0.4,23.4
6,36,25,9,14,0.6,29.5,77,1010.6,1,59
6,36,31,14,28,0.7,30.1,72,1011.1,1.4,63.4
6,27,32,13,54,0.6,31,67,1011.2,1.5,98.3
7,21,32,14,88,0.6,32,62,1011.2,1.5,96.4
6,11,34,20,124,0.5,32.8,58,1011,1.5,92.8
5,7,34,9,156,0.5,33.5,55,1010.3,1.6,64.3
5,8,31,15,179,0.6,34,52,1009.3,1.6,65.5
5,11,47,20,193,0.6,34,52,1008.4,1.9,71.2
5,14,41,22,203,0.6,34.4,51,1007.5,1.6,75.9
5,20,52,24,198,0.6,34.2,52,1007.1,1.5,83.8
5,28,54,27,178,0.7,33.8,54,1007.2,0.9,80.8
8,26,51,27,152,0.7,33.2,56,1007.4,1,322.3
10,22,48,23,113,0.8,32.6,60,1008.2,1.7,242.3
7,18,42,21,83,0.6,31.8,64,1009.1,1.9,248.2
7,19,29,16,64,0.6,31,67,1009.8,1.7,240.3
5,22,37,11,64,0.6,27.3,85,1010.5,2.1,67.2
4,17,22,10,61,0.6,26.5,92,1010.1,1.1,282.2
5,23,20,19,40,0.7,27.1,90,1009.9,0.8,311.4
5,22,19,14,37,0.6,27.3,89,1009.5,0.5,254.7
5,26,30,17,26,0.7,27.3,89,1008.9,0.4,265.6
5,26,33,22,30,0.7,27.2,90,1008.5,0.4,282
6,23,32,25,25,0.7,27.3,90,1008.5,0.4,69.7
5,46,40,27,1,0.8,27.3,92,1008.8,0.8,53.3
5,48,38,30,2,0.8,27.3,92,1009.1,0.4,67.5
6,45,32,25,7,0.9,28,88,1009.8,0.9,75.4
7,44,41,29,20,0.9,29,82,1010.4,1,49.5
13,41,27,31,44,0.8,30.4,71,1010.4,1.1,69.8
11,25,28,21,108,0.7,32,62,1010.2,1.1,67.9
8,18,40,21,169,0.7,33.4,57,1009.5,0.9,38.6
7,14,50,27,204,0.7,33.2,58,1008.5,1.6,34.2
7,12,41,29,235,0.7,34.3,55,1007.5,1.1,357.3
6,13,49,31,255,0.7,35.1,54,1006.7,1.2,7.9
6,18,57,34,269,0.7,36,51,1006,0.8,308.6
6,18,60,43,267,0.7,35.1,53,1005.6,0.9,105.7
5,26,65,41,263,0.8,34.5,55,1005.7,0.7,84
5,33,65,40,243,0.9,33.7,59,1005.7,0.6,72.4
6,32,78,46,200,0.9,33,63,1006.2,1.2,232.2
5,20,69,57,106,0.7,31.7,72,1006.7,2.2,235.7
7,20,38,30,65,0.7,31,74,1007.2,1.7,265.1
8,17,23,22,60,0.6,30.5,74,1007.6,1.6,260.7
9,12,11,19,56,0.5,30.3,72,1007.5,2,251.9
8,11,10,7,46,0.5,30.1,72,1007.2,1.6,250.2
8,10,10,9,47,0.5,29.9,72,1006.9,1.4,247.5
8,10,16,9,46,0.5,29.8,74,1006.7,1.1,243.8
8,14,24,10,39,0.5,29.6,76,1006.4,1.1,241.9
9,14,23,9,39,0.5,29.4,77,1006.4,1,267.9
7,11,21,10,45,0.5,29.2,77,1006.7,1,260.3
6,16,27,8,30,0.6,29.2,80,1007.1,0.7,261.4
7,16,32,22,30,0.7,29.9,78,1007.6,0.8,284.6
10,15,28,15,39,0.6,30.9,73,1007.8,0.6,268.1
13,16,30,16,51,0.7,32.1,67,1008.1,0.8,257.5
13,10,29,20,89,0.6,33.1,61,1007.8,0.8,249.7
16,10,37,17,117,0.7,33.3,61,1007.3,0.9,134.7
12,6,47,24,154,0.7,34.5,57,1006.5,0.7,264.5
7,4,45,28,171,0.7,34.4,57,1005.6,1,145.4
6,3,46,35,178,0.6,35.1,55,1004.9,0.9,244.4
5,3,52,30,173,0.7,35.8,53,1004.4,0.9,300
5,3,45,31,181,0.7,36,52,1004,0.6,215.5
7,6,55,34,163,0.7,35.5,55,1004.1,0.9,256.4
6,6,56,40,100,0.6,32.7,68,1004.6,1.6,280.8
5,5,30,24,74,0.5,31.4,72,1005.3,1.5,292.8
6,5,22,17,66,0.5,30.8,74,1006.1,1.5,272.2
6,5,28,16,58,0.6,30.5,75,1006.6,1.1,346.4
6,7,21,17,52,0.6,30.2,76,1006.7,1.4,282
8,5,20,13,52,0.6,30,76,1007,1.5,277.9
7,4,23,12,49,0.6,29.6,77,1006.7,1.1,33.3
6,3,21,14,49,0.5,29.5,76,1006.4,1.2,278
8,4,16,9,50,0.5,29.7,75,1006.2,1.2,272.6
6,4,22,9,49,0.5,29.5,77,1006.1,1.1,259.1
5,5,22,8,43,0.5,29.1,80,1006.2,1,236.2
9,18,14,8,26,0.5,28.6,82,1006.5,0.5,290.8
12,22,20,9,23,0.5,28.6,83,1006.4,0.6,9.9
12,8,11,10,46,0.5,30.2,74,1007,1.2,240.2
13,10,25,10,51,0.6,31,69,1007.7,1.4,239.3
12,8,28,13,62,0.6,31.6,68,1007.8,1.2,257.8
7,9,33,14,77,0.6,32.1,68,1007.8,1,284.4
5,6,39,17,91,0.6,31.3,69,1007.2,1.5,260.5
4,5,21,22,107,0.6,31.7,68,1006.4,1,63.9
5,7,38,22,121,0.6,32,67,1005.9,1.5,313.7
4,10,33,28,95,0.5,28.8,72,1005.6,1.6,270.6
4,23,10,3,82,0.6,30,71,1004.8,0.6,313.3
4,25,25,8,86,0.7,30.8,69,1005,0.7,294.7
4,36,34,10,76,0.8,31.3,68,1005.4,0.5,303.2
4,43,45,14,56,0.9,30.3,72,1005.8,0.5,281.3
13,74,38,18,23,0.9,29.9,74,1006.3,0.9,260.7
8,62,49,29,28,0.9,29.7,76,1007,0.6,283.6
8,25,40,31,61,0.8,29.7,74,1007.8,1.6,100.5
5,12,32,25,88,0.5,27,78,1008.2,1.6,116.1
6,14,10,6,84,0.5,26.9,73,1007.6,0.8,309.1
6,14,16,12,76,0.5,26.8,74,1007.4,0.6,49.3
5,15,11,11,68,0.5,27,73,1007.2,0.7,69.2
5,19,16,9,57,0.5,27,75,1007,0.8,65.9
6,26,21,9,44,0.5,26.8,76,1006.6,0.9,57.7
5,32,18,12,31,0.5,26.9,76,1006.6,0.7,44.2
5,44,28,12,17,0.6,26.9,77,1006.6,0.8,46.5
6,50,32,12,9,0.6,27.1,78,1007.2,1.2,38
8,43,37,20,16,0.7,27.5,79,1008.1,1.3,33.5
6,37,51,23,30,0.8,28.3,75,1008.4,0.9,27.8
7,40,44,24,49,0.8,29.4,71,1008.6,1,28.3
10,33,48,22,79,0.7,29.8,68,1008.6,1.3,53.9
11,23,42,28,119,0.7,31,64,1008.1,1.3,60.2
8,16,46,30,183,0.6,32,59,1007.1,1.3,45.9
7,13,43,30,211,0.6,33.1,54,1006,1.1,2.6
6,10,47,29,221,0.7,33.9,53,1005.1,0.9,351.4
6,8,49,32,220,0.6,33.5,53,1004.5,1.1,31.7
6,14,59,31,239,0.7,33.8,54,1004.2,1.1,11.8
6,20,67,39,242,0.7,32.8,56,1004.1,1.2,35.2
6,30,64,37,216,0.8,32.3,58,1004.5,0.6,35.3
6,32,66,43,177,1,31.7,61,1005.1,0.5,278
6,36,69,52,147,0.9,31.2,67,1005.8,0.9,246.2
8,42,75,50,99,0.9,30.6,71,1006.3,0.8,264.2
11,43,77,52,76,0.9,30.4,74,1006.5,0.9,261.6
9,31,66,63,73,0.8,30.3,72,1006.6,0.8,263.8
9,30,46,45,58,0.8,30,73,1006.3,0.9,265.8
11,48,66,46,25,0.8,29.6,76,1006,1,261.9
12,43,70,49,28,0.8,29.4,77,1005.4,1.1,266
14,30,48,41,35,0.8,29.2,78,1005.1,1.2,273.9
16,31,63,41,34,0.8,29,80,1005.1,0.9,274.9
16,35,58,59,24,0.8,28.9,79,1006.1,1.3,45.7
6,27,27,39,45,0.7,26.4,89,1007.3,2.3,123.2
5,24,9,8,52,0.7,25.5,92,1007.8,1,93.6
4,37,13,16,35,0.8,25.8,92,1008.1,0.6,40.7
5,18,16,16,126,0.6,30.9,67,1007,0.7,312.7
5,10,40,20,205,0.6,33.6,56,1004.2,0.9,253.3
5,14,42,21,227,0.7,33.7,57,1004,0.8,279.8
6,23,48,30,215,0.8,32.9,60,1003.9,0.9,257.6
7,34,52,30,193,0.9,31.7,64,1004.2,0.7,246.4
6,39,51,37,135,0.8,31.2,66,1004.5,0.7,240.7
5,40,47,29,99,0.8,30.6,71,1005.2,1.1,105.4
6,28,50,35,89,0.7,29.8,76,1005.8,1.6,108.1
5,17,23,26,102,0.6,28.3,78,1006.5,1.8,102.2
5,12,10,12,99,0.5,27.8,78,1006.6,1.4,74.6
6,11,26,15,90,0.6,27.7,78,1006.4,0.9,283.1
12,21,9,11,63,0.6,28,77,1006.2,0.6,333.7
8,20,23,17,60,0.6,28.1,77,1006.1,0.5,297.1
6,24,31,20,48,0.6,27.5,82,1006.3,0.6,39.3
6,26,34,26,42,0.6,26.8,89,1006.6,0.8,304.1
5,19,30,26,51,0.6,26.4,90,1007,0.9,288.3
5,28,30,25,36,0.7,26.6,90,1007.5,1.4,0.2
4,25,31,28,61,0.7,25.7,92,1008.6,1.4,261.9
4,21,6,19,74,0.7,25.3,93,1009.6,0.8,310.8
4,17,9,12,82,0.7,26.1,89,1009.7,0.8,295.9
4,19,17,21,89,0.7,27.1,82,1009.8,1.1,346.7
5,27,24,13,98,0.7,28.7,77,1009.2,0.9,338.9
5,16,30,16,155,0.7,30.3,69,1008.3,1.2,13.5
5,8,29,17,173,0.7,31.8,61,1007.3,1,345.4
5,7,33,22,182,0.7,32.7,59,1006.3,1,353.9
5,9,49,26,205,0.7,33.5,58,1005.6,0.8,289.1
5,19,58,32,235,0.8,33.3,60,1005.4,1.3,239.6
5,19,64,41,181,0.7,29.3,74,1006.2,2.3,337.9
4,18,35,32,118,0.8,26.3,90,1006.3,0.8,258.5
4,44,27,23,96,0.8,27.7,86,1007.3,1.6,106.5
4,22,25,30,108,0.7,27.5,83,1008.3,2,105.7
5,20,22,22,80,0.7,27,84,1008.6,0.6,318.4
5,28,28,23,56,0.7,27,84,1008.8,0.8,74.8
5,34,32,23,43,0.7,26.8,86,1008.8,0.3,43.5
6,23,35,25,47,0.7,26.9,86,1008.8,0.5,348.4
5,23,38,26,41,0.7,27,86,1008.8,0.3,286.1
7,27,39,20,36,0.7,27,85,1008.5,0.3,324.1
6,46,49,30,9,0.8,26.8,88,1008.3,0.5,48.5
5,50,48,34,4,0.8,26.6,90,1008.5,0.5,343.1
6,37,37,31,11,0.8,26.5,88,1008.9,0.4,302.1
6,41,40,33,14,0.8,26.7,87,1009.3,0.6,327.5
7,46,34,41,29,0.9,27.8,81,1010.1,0.9,339.2
8,49,38,37,50,0.9,29,75,1010.5,1.2,12
7,63,54,37,57,0.9,30,70,1010.7,1.8,23.6
8,38,58,43,120,1,30.8,63,1010.6,2.3,27.2
8,25,62,38,174,1,31.7,59,1010.1,2,29
7,14,61,43,211,0.8,32.5,56,1009.4,2.1,35.6
7,10,52,38,210,0.7,33.2,53,1008.5,1.9,36.4
6,11,57,39,196,0.7,33.5,53,1007.9,1.5,26.6
5,9,52,34,203,0.7,34.1,51,1007.6,1.3,1.2
5,13,59,31,188,0.7,33.8,51,1007.5,1.2,1
5,22,56,31,162,0.7,33.3,52,1007.8,1.6,15.5
6,35,64,33,126,0.8,32.6,55,1008.2,1.1,14.5
6,42,55,31,83,0.8,32,57,1008.6,0.7,9.4
6,43,53,34,75,0.9,31.7,58,1009.2,1,348.5
7,51,67,34,68,0.9,31.5,59,1009.6,0.8,21.1
8,51,76,40,57,1,30.5,65,1010,1.1,291.4
7,27,71,46,93,0.9,29.6,72,1010.1,1,232.5
16,29,64,41,85,0.8,29,78,1010.1,1,255
12,20,45,45,86,0.7,28.5,80,1009.7,0.8,71.9
7,25,34,30,76,0.7,27.4,77,1009.5,1,148.5
6,25,29,25,64,0.7,27.2,79,1009.8,0.4,344.5
6,34,38,25,54,0.7,27.3,76,1010,0.7,28.8
7,18,42,27,101,0.7,27.8,63,1010.4,1.4,15.3
7,21,57,38,102,0.7,27.7,62,1010.7,1.8,21.4
8,27,58,36,96,0.7,28,60,1011.5,2.1,18.3
9,23,56,36,107,0.7,28.7,56,1012,2.2,18
8,20,62,30,122,0.7,29.5,54,1012,2.2,12.9
8,14,65,34,147,0.6,30.2,51,1011.6,2.3,16.9
7,11,51,36,175,0.6,30.9,48,1011.1,2.1,10.4
6,10,58,30,198,0.6,31.8,47,1010.3,1.6,16.8
7,8,54,27,212,0.6,32.2,46,1009.2,1.8,5.3
6,7,48,33,213,0.6,32.7,44,1008.4,1.6,4.1
7,10,57,23,210,0.6,32.6,43,1007.7,1.9,21.5
7,14,51,24,200,0.6,32.7,42,1007.6,1.6,20.4
7,24,56,26,183,0.6,32.3,44,1007.7,1.4,22.3
7,37,60,24,150,0.7,31.5,47,1008,1.2,33.1
8,44,60,34,109,0.8,30.9,50,1008.7,0.8,326.6
9,46,68,34,99,0.8,30.7,49,1009.3,0.9,336.5
9,62,80,33,67,0.8,30.1,53,1009.5,0.6,353.7
9,59,80,49,64,0.8,29.7,54,1009.4,0.8,14.1
9,51,74,42,66,0.8,29.4,54,1009.1,0.9,4.8
9,49,48,34,62,0.7,29.2,50,1008.8,1.1,5.8
9,66,59,31,38,0.7,28.4,54,1008.4,0.9,12.7
9,66,67,34,35,0.7,27.9,55,1008.2,0.8,24.7
10,85,77,35,19,0.7,27.4,57,1008,0.9,7.7
12,64,67,34,36,0.7,27.1,58,1008.1,1.4,15.1
12,34,63,36,67,0.7,26.9,58,1008.2,1.6,3.2
10,34,57,28,67,0.7,26.7,58,1008.6,1.4,5
11,44,51,34,64,0.7,27.4,55,1009.2,1.7,358.3
11,27,53,32,99,0.6,28.3,45,1009.6,2.4,18.1
10,23,55,28,123,0.6,29,40,1009.7,2.8,8
10,20,51,23,147,0.6,29.6,38,1009.5,2.4,3.6
9,16,46,19,174,0.5,30.6,31,1009,2,1.5
9,13,52,21,194,0.5,31.1,28,1008.2,2.3,12.5
9,12,37,19,208,0.5,31.5,28,1007.2,2.2,19
8,13,45,20,202,0.5,32.3,26,1006.3,2,10.9
8,16,45,22,182,0.4,32.4,24,1005.7,2.4,9.8
8,22,54,14,203,0.5,32.4,27,1005.5,2.4,352.4
9,22,57,17,190,0.5,31.9,28,1005.7,2.6,352
8,31,54,23,149,0.6,31,30,1006,2.2,11.9
8,30,47,26,129,0.6,30.2,33,1006.2,1.3,10.7
8,38,51,22,98,0.6,29.4,35,1006.6,0.6,2.4
8,36,49,24,81,0.6,28.8,36,1007.1,0.4,273.5
9,50,43,27,55,0.6,28.7,34,1007.2,0.6,301.3
13,65,58,23,51,0.7,29,34,1007.1,1.3,322.5
15,41,57,30,77,0.6,28.6,38,1007.1,1.5,326.2
13,34,55,34,79,0.6,28.1,40,1006.7,1.3,335.2
15,36,62,37,71,0.7,27.5,43,1006.4,1.3,322.4
16,29,63,37,83,0.7,27.2,45,1006.2,1.6,334.4
14,29,68,38,84,0.7,26.9,47,1006.3,1.7,334.3
13,30,67,39,86,0.7,26.6,48,1007,1.7,326.9
12,31,70,47,94,0.7,26.5,48,1007.7,1.7,328.4
11,42,69,42,92,0.7,27,47,1008.4,1.7,339.7
11,37,76,39,113,0.7,28,43,1008.8,1.9,351.6
12,22,78,40,153,0.7,28.5,40,1008.7,2.8,358
13,17,82,36,181,0.7,29,38,1008.3,2.8,359.6
12,15,78,33,204,0.7,29.6,38,1007.7,2.7,0.3
11,13,71,37,214,0.7,30.4,36,1006.9,2.6,0.5
12,13,70,33,233,0.7,30.8,36,1006.1,2.7,352.6
11,12,75,39,216,0.6,31.3,34,1005.3,2.6,336.4
10,14,73,38,206,0.6,31.5,34,1005.1,2.7,349
10,15,71,33,196,0.6,31.6,35,1005.3,2.3,345.4
11,20,66,33,185,0.6,31.2,36,1005.6,2.3,316
10,20,65,36,164,0.7,30.5,36,1006.3,2,334.1
12,21,64,32,144,0.6,30.1,36,1007,1.8,341.7
12,28,62,33,116,0.7,29.7,35,1008,1.1,335.4
12,37,60,30,95,0.7,29.3,35,1008.7,1.4,330.8
12,40,52,36,87,0.7,29,35,1009,1.4,330.6
13,45,70,31,79,0.6,28.4,35,1009.2,1.8,352.2
11,26,53,33,117,0.5,28.2,34,1009.2,2.4,0.7
11,22,49,26,116,0.5,27.6,34,1009.2,2.1,5.2
10,22,43,21,112,0.5,27.2,36,1009.2,2.1,354.8
12,22,50,25,115,0.5,26.8,37,1009.3,2.4,358.5
13,19,51,25,120,0.5,26.3,39,1009.6,2.4,2.4
12,19,52,23,121,0.6,26,41,1010.3,2.4,358.9
12,25,55,32,110,0.6,25.7,43,1011.2,1.8,355.6
12,21,49,28,117,0.5,26.2,38,1012.2,2.8,13.4
11,15,50,21,125,0.4,26.9,34,1012.7,2.8,10
10,14,55,21,134,0.4,27.4,32,1012.8,3.2,19.7
9,12,59,19,146,0.4,27.9,31,1012.9,3.6,16.2
9,10,48,12,157,0.4,28.7,29,1012.1,3.5,9.1
8,10,50,17,168,0.4,29.4,28,1011.2,2.8,15.7
8,12,46,12,177,0.4,30.5,27,1010,2.6,17.2
9,14,53,18,191,0.5,30.5,29,1010.2,2.5,359.4
9,16,53,20,174,0.5,30,31,1010.6,2.2,1.8
8,19,48,18,147,0.5,29.3,34,1011.2,2.2,6.5
8,21,45,22,128,0.5,28.8,36,1011.8,1.5,7.4
9,25,47,17,111,0.6,28.4,37,1012.5,1.2,15.3
9,46,50,22,77,0.6,27.8,40,1013.3,1,32.7
9,49,65,30,70,0.6,27.5,40,1013.6,1.8,32.5
11,42,50,27,65,0.5,27.1,39,1013.7,1.5,29.8
10,48,49,26,55,0.5,26.5,40,1013.6,1.4,34.6
9,41,44,23,65,0.4,26.4,40,1013.3,1.3,28.9
9,24,42,18,84,0.4,26.3,37,1013.1,1.2,19.9
9,19,30,15,91,0.4,25.8,37,1013,1.4,13.8
9,18,33,14,94,0.4,25.6,35,1013.2,1.4,12.6
9,24,32,15,81,0.4,25.4,36,1013.8,1.5,8.4
9,30,35,16,78,0.4,25.2,35,1014.6,2.1,14.1
9,39,31,13,71,0.5,25.7,35,1015.4,1.7,7.7
9,29,40,16,89,0.4,26.5,32,1016.1,2.2,18.6
9,25,49,5,102,0.4,27.3,32,1016.5,2.6,31.4
10,26,54,12,117,0.4,28.1,32,1016.4,2.6,38.8
10,19,48,18,144,0.4,28.8,33,1016,2.9,32.1
10,16,55,18,171,0.5,29.5,33,1015.4,2.3,41.6
11,11,50,21,185,0.5,30.2,33,1014.6,1.8,26.6
11,12,54,25,200,0.5,30.6,33,1014,1.8,48.4
12,16,64,24,208,0.5,30.6,34,1013.6,1.8,34.6
12,18,59,29,205,0.5,30.4,35,1013.6,1.6,28.6
12,33,61,20,177,0.6,30,37,1013.8,1.4,43.8
11,50,68,34,134,0.7,29.3,40,1014.3,1,59.1
11,71,76,33,74,0.7,28.8,43,1015,0.8,53.1
11,82,81,35,40,0.8,28.6,44,1015.6,0.9,36.3
12,87,78,39,23,0.7,28.4,46,1015.8,0.8,26.3
10,77,76,34,27,0.7,27.7,50,1015.7,0.5,25.3
9,55,58,31,41,0.6,27.4,48,1015.3,0.5,353.9
9,45,51,31,40,0.6,26.7,50,1015.1,0.2,268.1
9,54,42,27,26,0.6,26.4,51,1014.8,0.4,134.8
9,91,54,26,0,0.7,26.1,55,1014.7,0.6,21.5
10,91,68,33,0,0.7,25.9,56,1014.6,0.5,316.4
11,92,68,31,0,0.7,25.8,58,1015,0.7,32.4
10,93,76,33,0,0.7,25.4,59,1015.4,0.5,40.2
10,92,78,35,4,0.7,25.3,56,1016.1,0.8,35.1
11,80,57,35,22,0.7,26.3,48,1016.9,1.3,21.4
14,66,60,32,50,0.7,27.2,43,1017.4,1.7,23.8
17,54,65,26,88,0.6,28.2,37,1017.5,2.1,32.4
15,45,61,22,118,0.6,29.7,31,1017.2,1.7,37.2
13,23,64,24,161,0.5,30.4,27,1016.5,2.4,36.4
14,17,57,21,182,0.5,31,25,1015.6,2.4,45.9
9,17,60,32,211,0.7,31.9,23,1013.9,1.6,13.4
10,28,48,19,185,0.7,31.3,24,1014,1,52.1
11,77,46,22,107,0.8,30.3,28,1014.4,1,95.3
12,147,56,29,21,0.9,29.3,31,1015,0.4,70.6
10,122,52,30,20,1,28.3,37,1015.8,0.3,294.1
10,122,70,36,16,1.1,27.3,46,1016.3,0.7,92.5
10,58,90,40,85,1,26.9,59,1016.4,0.8,29.9
10,35,85,40,98,1,26.6,62,1016.2,0.8,18.7
10,27,83,43,97,0.9,26.3,64,1015.9,0.6,2.7
11,17,66,41,110,0.8,26.2,67,1015.4,0.7,342.6
11,18,54,31,98,0.8,25.8,70,1015.2,0.5,13.4
14,20,54,33,85,0.8,25.4,72,1015,0.3,330.4
12,22,71,37,74,0.9,25.4,77,1015.1,0.4,277
10,18,60,46,74,0.9,25.3,78,1015.3,0.4,300.1
10,30,64,44,56,0.9,25.1,80,1015.7,0.5,288.8
13,44,56,50,51,1,26.3,74,1016.3,0.8,281.6
14,35,60,48,81,1,27.1,69,1016.8,1.9,13.1
14,32,74,50,122,0.9,27.7,64,1017.3,1.2,4.8
18,60,78,50,152,1,29.1,56,1017.2,0.9,318.1
15,55,91,63,192,1,29.8,51,1016.7,1.3,33
14,38,96,59,242,0.9,30.4,46,1015.7,1.7,18.6
13,22,82,55,276,0.9,31,42,1014.6,1.4,46.2
12,18,68,50,261,0.8,32,32,1013.8,1.6,23
12,15,57,34,246,0.7,32,26,1013.6,1.9,67.3
13,20,61,31,216,0.7,32,25,1013.6,1.4,69.3
13,39,51,29,163,0.8,31.3,26,1013.8,1.2,70.1
14,63,64,26,122,0.9,30.3,29,1013.9,0.6,74.7
12,72,75,36,69,1.1,29,35,1014.2,0.3,259.5
11,69,72,43,53,1,28.3,37,1014.9,0.2,277.3
12,105,70,47,24,1.1,27.8,42,1015.5,0.5,88.1
15,80,94,50,97,1.2,27.2,57,1015.6,0.9,326.8
15,29,121,66,158,1.2,27.1,67,1015.5,1,304.7
15,21,102,64,144,1,26.8,71,1015.3,1.2,252.4
16,20,86,55,131,0.9,26.5,74,1015,0.6,301
16,17,66,42,135,0.9,26.2,73,1014.9,1,260.3
14,15,64,42,123,0.9,25.9,75,1014.8,0.5,358.5
13,16,59,45,103,1,25.4,79,1014.9,0.4,1.8
14,17,58,45,94,1,25.2,80,1015.3,0.3,36.6
13,24,58,44,86,0.9,25.4,80,1015.8,0.6,266.5
12,33,52,49,83,1,26.4,77,1016.2,0.6,296.6
15,37,66,49,99,1,27.1,72,1016.8,0.7,263.6
18,31,63,47,135,1,28,66,1016.9,0.8,278.7
16,26,69,48,166,1,29.5,60,1016.7,1,4.3
14,20,75,57,216,0.9,30.5,52,1016.4,1.2,14
12,18,80,51,241,0.9,31,47,1015.5,1.2,11.1
12,17,79,53,263,0.9,31.6,46,1014.6,1.3,10.8
13,18,88,57,278,0.9,31.8,43,1013.9,1.3,36
13,21,84,54,298,0.9,32.4,41,1013.5,1.1,8.8
14,24,92,53,304,0.9,31.8,41,1013.4,1.3,67.7
14,40,92,58,267,1,31,43,1013.4,1,73.2
16,64,88,59,203,1.1,30.3,45,1013.7,0.8,84.5
15,69,88,55,142,1.1,29.8,46,1014.2,0.6,84.6
14,104,91,59,64,1.2,29.1,50,1014.8,0.6,103.4
14,62,117,63,106,1.1,28.3,61,1015.4,1.2,261.8
15,26,107,68,140,1.1,27.6,70,1015.6,1.1,292.5
16,21,75,51,137,0.9,27.4,70,1015.6,1.6,242.6
19,16,62,44,133,0.9,27,71,1015.5,1.3,258.9
16,17,69,38,117,0.9,26.6,73,1015.2,0.5,312.6
15,16,66,40,115,0.9,26.2,74,1014.7,0.5,287.7
13,20,65,40,98,1,25.9,76,1014.4,0.3,318.5
13,19,65,46,92,1,25.6,78,1014.6,0.4,287.8
13,16,60,46,102,0.9,25.7,78,1015.2,0.8,271.7
13,24,69,45,74,1,25.7,80,1015.8,0.6,271.6
13,27,61,49,89,1,26.4,77,1016.5,0.7,266.8
16,30,46,46,106,1,27.6,69,1016.9,1,273.4
19,51,90,54,106,1.1,28.6,64,1016.9,0.9,318
18,55,115,73,161,1.1,29.1,61,1016.7,1.1,357.7
17,61,119,83,226,1.2,30.1,54,1016.1,1.5,351.8
16,56,125,90,247,1.1,31,50,1015,1.5,14.9
15,33,99,77,279,1,31.5,46,1014,1.8,13.4
14,19,75,66,261,0.9,32.3,41,1013.3,1.5,15.3
13,13,70,53,234,0.8,32.4,30,1013,1.8,21
13,15,63,32,231,0.8,32.4,30,1012.9,1.5,17.8
12,29,60,36,188,0.8,31.8,30,1012.8,1.5,25.6
13,57,67,38,137,0.9,30.9,32,1013,0.8,34.8
12,128,91,46,43,1.2,29.9,38,1013.4,0.5,59.1
10,80,83,60,53,1.2,28.8,44,1014,0.2,303.9
12,72,77,59,52,1.1,28.2,45,1014.4,0.2,312.8
12,122,86,52,5,1.2,28,47,1014.4,0.3,82.7
13,126,94,52,2,1.3,27.6,49,1014.2,0.4,281.5
15,118,88,58,7,1.4,27.2,53,1014,0.5,263.9
12,69,142,64,92,1.2,26.7,70,1013.6,0.7,254.3
