WD1,WD,BS,SD,FS,FX,YuL,YL,BJGD,press,GR,QR,wmL,wm,WM,SO2,NO2,PM10,PM2.5,O3,CO
30.3649,311.004,0.0131418,45.1197,2.5405,146.177,0,0.0438404,713.181,100.632,147.873,37.2128,402.983,499.926,600.724,1.9273,14.538,8.35501,5.94605,78.7573,0.126507
31.685,313.707,0.0110742,35.0557,2.90035,132.575,0,0.0403726,897.054,100.627,191.38,46.5619,408.399,586.894,705.227,1.62745,16.1785,6.51129,4.59083,70.0297,0.125119
32.653,317.567,0.0116799,34.8221,3.07592,137.522,0,0.0375881,1294.47,100.562,275.588,59.7462,412.101,783.006,940.882,1.35741,17.9635,8.19777,5.59679,74.4979,0.132223
33.1305,317.897,0.0148809,43.0551,3.33186,140.975,0,0.0310691,1526.2,100.484,281.32,53.3632,436.615,689.283,828.261,1.43027,19.0739,10.6497,6.78253,70.5034,0.13393
33.3456,316.846,0.0172306,49.1612,4.65234,134.959,0,0.0498281,1455.94,100.402,288.01,48.4436,447.988,607.601,730.11,1.73835,21.8677,13.1472,8.11572,54.2237,0.138091
33.8479,317.704,0.0175529,48.5434,4.13183,147.037,0,0.0858254,1541.68,100.348,281.263,49.3634,451.381,625.202,751.259,1.92205,25.0301,12.768,7.64301,35.6193,0.142502
34.0834,317.471,0.0181706,49.5171,5.72669,144.723,0.0025222,0.0321936,1508.46,100.311,319.36,50.9555,451.932,628.675,755.433,1.88778,26.8041,10.661,6.1623,16.2165,0.141195
34.0308,315.901,0.0186192,50.8923,6.02955,142.633,0,0.0157607,1420.3,100.292,276.124,43.636,450.39,517.276,621.572,1.55828,24.9305,11.3303,6.42487,12.1464,0.134035
33.3421,312.498,0.019412,55.3754,6.85421,141.326,0.00607282,0.0225881,1201.23,100.365,201.185,29.6275,450.805,309.165,371.501,1.37578,23.6655,13.368,7.23308,12.8802,0.131505
32.6821,309.928,0.019349,57.4915,6.68671,142.431,0,0.0502478,1048.01,100.409,131.526,18.9097,445.372,161.381,193.92,1.42657,22.4755,14.492,7.7859,14.3999,0.129381
30.8274,306.272,0.0205683,68.5528,7.26669,141.757,6.74E-05,0.183742,655.246,100.518,76.4811,2.09031,440.07,2.99379,3.59742,1.38943,19.2503,13.9027,7.59712,18.3413,0.121027
30.377,305.315,0.0205943,70.6251,6.72597,143.015,0,0.533481,682.802,100.593,55.5142,1.28994,444.166,0,0,1.32095,15.8189,11.5404,6.38994,22.1723,0.113322
29.313,303.325,0.0155077,56.5729,5.15625,193.046,0,0.299477,460.025,100.22,20.8669,1.90555,419.928,0,0,3.45657,21.8774,5.12298,3.5824,9.94372,0.122513
28.9173,302.832,0.016495,61.6744,4.79021,192.886,0,0.400863,413.358,100.231,17.3605,1.56511,418.277,0,0,2.30622,20.112,5.55285,3.77576,9.76278,0.116789
28.5637,302.417,0.0174706,66.7775,4.09911,195.545,0,0.300663,336.797,100.24,14.0169,1.19974,417.529,0,0,2.18153,20.7267,5.95019,3.94867,7.86773,0.117393
28.3427,302.063,0.0179865,69.7036,4.10111,195.734,0,0.259189,269.4,100.246,11.2537,1.042,417.153,0,0,2.38445,21.528,6.18247,4.03011,5.31998,0.119854
28.2284,301.902,0.0181622,70.9089,3.41016,201.514,0,0.235817,284.658,100.276,8.85511,0.92501,420.748,0,0,2.40293,22.9196,6.72262,4.26816,2.70408,0.126939
28.0327,301.63,0.0183113,72.3964,2.68947,206.179,0,0.277479,228.241,100.316,6.17817,0.720002,417.544,0,0,2.4422,24.9977,9.3351,5.60936,0.802965,0.14737
27.7682,301.288,0.0182344,73.3135,2.0182,206.636,0,0.354295,145.202,100.348,4.31347,0.550043,415.71,0,0,2.42916,27.2963,12.4601,7.22669,1.52419,0.169813
28.2897,303.127,0.0179712,69.9706,2.3108,204.782,0,0.68551,335.19,100.378,24.3726,8.43393,418.707,105.797,127.129,2.399,24.6044,10.0126,6.17879,6.72153,0.162763
28.8844,305.246,0.0187665,70.4366,3.23448,202.951,0,0.238607,664.108,100.402,62.1082,15.409,425.998,207.915,249.836,1.94415,19.3611,9.6235,6.06531,14.8071,0.14771
28.8844,305.246,0.0187665,70.4366,3.23448,202.951,0,0.238607,664.108,100.402,62.1082,15.409,425.998,207.915,249.836,1.86336,16.8307,10.8339,7.10712,27.1899,0.149615
30.1896,309.975,0.0184433,63.8631,3.59901,210.176,0,0.229493,937.158,100.412,151.165,33.2239,427.52,469.801,564.526,1.93682,16.7756,11.7176,8.05969,45.9482,0.148107
31.232,314.147,0.0184444,59.8838,3.07248,221.1,0,0.316744,1093.43,100.39,220.402,44.9074,433.375,641.409,770.734,1.89764,14.6291,12.4999,9.01837,70.4655,0.144862
32.3512,317.321,0.0180384,54.6546,3.24849,229.986,0,0.179116,1274.81,100.342,282.973,54.6309,439.156,758.757,911.742,2.00243,13.6257,13.9256,10.4422,87.8781,0.142171
33.4065,320.106,0.0175607,49.8526,2.84798,224.327,0,0.34,1479.74,100.279,317.268,61.644,443.481,844.461,1014.73,2.31783,14.8055,10.8923,8.2983,94.9985,0.141312
34.4682,321.684,0.0169847,45.1643,2.89124,204.604,0,0.195625,1721.48,100.204,333.98,65.0957,445.847,868.091,1043.12,2.28237,17.3331,9.01833,6.84343,92.2607,0.141009
35.2533,321.905,0.016346,41.4155,3.1619,188.763,0,0.229643,1884.67,100.142,328.348,62.4859,451.521,794.206,954.339,1.69453,18.9478,9.81422,7.50574,85.9683,0.140907
35.639,319.536,0.0160048,39.5949,3.3751,203.149,0,0.216943,1889.57,100.096,256.793,47.299,458.747,537.497,645.871,1.62942,19.1579,9.61957,7.19451,80.504,0.137766
35.6789,317.774,0.0167108,41.2341,3.93755,216.45,0,0.34,1833.16,100.078,222.303,42.2674,459.338,460.137,552.913,2.47454,21.435,9.35787,6.73142,61.0289,0.13223
35.0481,315.067,0.0173211,44.4191,5.36147,203.681,0,0.163245,1589.52,100.107,196.512,34.7973,453.534,340.48,409.13,3.31193,23.9284,8.21365,5.46884,31.6696,0.126429
33.4931,310.997,0.0183775,51.8372,6.6447,195.517,0,0.252978,1056.64,100.17,139.063,20.5053,448.788,148.899,178.921,3.17837,22.1729,8.23659,5.2,13.8165,0.12313
31.7423,307.387,0.0191799,60.2646,6.98335,194.985,0,0.165844,759.707,100.252,80.4664,3.17027,443.407,3.82672,4.59829,3.91199,22.5649,8.03269,4.93496,8.00972,0.127066
30.5237,305.679,0.018996,64.3692,6.65183,192.74,0,0.116472,581.57,100.312,61.7854,1.71949,436.643,0,0,5.04469,26.5709,7.59183,4.67571,6.35981,0.135131
30.0725,304.776,0.0171144,59.6697,6.18902,192.511,0,0.144518,588.498,100.378,44.7427,1.87717,428.513,0,0,6.4878,31.2562,6.91377,4.37139,5.74919,0.141675
29.7629,304.176,0.0166188,59.0551,5.43246,190.173,0,0.159868,575.296,100.37,32.4575,1.75461,423.707,0,0,7.23064,32.7295,5.49703,3.58064,8.15091,0.140372
29.4934,303.688,0.0159785,57.7323,5.06662,187.969,0,0.323508,504.436,100.368,25.1596,1.74335,421.547,0,0,6.09509,30.874,5.89811,3.7874,8.95305,0.134396
29.2668,303.276,0.0152517,55.8768,4.38955,185.999,0,0.196488,463.871,100.355,18.257,1.68473,418.412,0,0,3.64092,27.2443,7.02743,4.32572,8.40028,0.124091
29.0331,302.835,0.0155074,57.6381,3.8718,181.825,0,0.189041,405.444,100.349,12.359,1.43039,411.91,0,0,3.82267,30.9076,7.78698,4.7072,4.41023,0.131529
28.7825,302.622,0.0170803,64.4735,2.88073,183.615,0,0.71042,372.287,100.342,10.4004,1.03834,418.366,0,0,3.04628,29.7978,7.20195,4.23895,9.90506,0.125026
28.8948,303.147,0.0170434,63.8931,3.15829,197.415,0,1,475.096,100.35,18.5564,1.52949,455.586,0,0,2.18077,25.9599,7.26041,3.97656,16.6624,0.113287
29.0886,303.252,0.0155202,57.5026,2.83329,192.43,0,0.971441,351.822,100.374,15.6433,1.75584,457.944,0,0,2.35135,33.4294,9.53989,5.10394,10.3644,0.128086
28.9653,303.086,0.0149667,55.895,2.03435,198.07,0.00752852,0.899916,400.096,100.405,11.8413,1.8896,454.758,0,0,3.72539,39.2885,12.3404,6.63273,2.76758,0.163608
28.7519,302.413,0.0151074,57.1907,1.91423,200.143,0,0.606822,352.234,100.436,5.94063,1.18902,427.268,0,0,6.17251,31.0097,10.4194,5.84963,8.87722,0.171376
28.558,303.642,0.0167406,64.163,1.42231,187.862,0,0.235035,394.383,100.47,22.3988,8.35778,427.059,94.3866,113.417,5.48066,25.0931,9.61048,5.42767,21.5763,0.161468
29.5128,307.37,0.0176798,63.9019,2.67132,172.327,0,0.360585,707.04,100.517,87.1127,21.6689,421.382,301.534,362.331,4.71516,25.089,9.94136,6.09935,39.6482,0.161839
29.5128,307.37,0.0176798,63.9019,2.67132,172.327,0,0.360585,707.04,100.517,87.1127,21.6689,421.382,301.534,362.331,3.55798,21.3003,9.31502,6.46276,69.5145,0.149892
30.6061,311.505,0.0161971,54.7326,2.67237,158.399,0,0.328072,871.66,100.532,157.585,36.2882,415.673,507.341,609.634,2.95584,16.3323,8.67541,6.35665,97.0431,0.142118
32.0322,315.402,0.0132714,41.0712,2.70419,150.149,0,0.176113,1024.52,100.498,220.59,50.692,410.904,676.359,812.731,2.77961,14.4785,8.34088,6.28791,109.386,0.136472
33.499,318.67,0.0110167,31.1535,2.96885,147.4,0,0.167623,1368.39,100.444,278.246,62.7558,406.015,811.723,975.388,2.51785,18.4508,10.4471,7.6129,108.051,0.144106
34.4431,320.857,0.0113392,30.2492,3.06479,149.255,0,0.215184,1574.44,100.364,317.017,67.5172,419.124,862.804,1036.77,1.74416,15.5628,10.0895,7.23637,102.998,0.132305
35.2673,322.048,0.0117084,29.6782,3.03111,161.328,0,0.197651,1654.42,100.263,325.806,67.2629,432.161,841.779,1011.5,2.20968,20.1785,7.79049,5.64825,87.9767,0.13669
35.4108,320.578,0.0156424,39.2869,5.14095,136.935,0,0.196111,2031.05,100.215,358.844,63.3947,445.724,774.251,930.36,2.64911,27.1356,7.03403,5.03267,64.7431,0.144244
35.6903,319.498,0.0151913,37.4964,6.3423,130.801,0,0.217902,1798.99,100.173,353.772,60.8278,441.563,704.079,846.04,3.02951,32.7313,7.68247,5.3245,41.6555,0.151055
35.9845,318.132,0.0132906,32.223,6.02937,144.397,0,0.215495,1777.58,100.165,284.296,52.5375,432.473,557.701,670.148,3.53869,33.5899,8.4532,5.52854,20.9475,0.154015
35.1405,314.569,0.0123547,31.5447,7.11516,138.401,0,0.210674,1569.86,100.223,215.507,40.8401,430.658,352.492,423.564,3.12533,29.3939,8.40786,5.2704,10.678,0.149338
34.2392,311.042,0.0116415,31.4232,5.85985,161.37,0,0.19388,1185.08,100.305,105.146,22.8722,426.931,129.807,155.98,2.67888,26.685,8.3204,5.18753,6.95165,0.145791
32.6958,307.825,0.0143628,42.6306,6.26542,162.624,0,0.141606,851.444,100.387,57.8434,3.62776,419.875,3.02978,3.64066,2.75353,31.6638,10.9783,6.85465,3.79188,0.155522
31.551,306.384,0.0167301,53.3107,5.95985,163.005,0,0.101587,895.156,100.473,47.0883,1.97292,428.09,0,0,2.71164,34.5065,10.5443,6.57235,6.82984,0.15364
30.6444,305.26,0.0179743,60.5968,5.56827,162.066,0,0.0823261,817.561,100.535,38.7262,1.5343,423.633,0,0,2.82484,35.1534,9.95347,6.41577,10.7588,0.149191
30.3016,304.627,0.0151748,52.2588,4.93867,154.918,0,0.145821,500.664,100.55,27.9009,1.83897,420.845,0,0,2.54767,34.3083,9.33133,6.0065,13.9913,0.139143
30.2651,304.42,0.0137886,47.5793,4.38413,148.27,0,0.25617,458.591,100.525,21.5069,1.99343,426.692,0,0,1.55473,29.3179,8.01318,4.97441,21.0576,0.117112
30.1542,304.096,0.0138185,48.0068,3.55837,153.364,0,0.691274,416.513,100.519,14.1675,1.74794,422.447,0,0,1.4235,29.3115,7.59496,4.63284,23.4877,0.115044
29.7924,303.576,0.0143422,50.9335,4.20694,146.792,0,0.601336,391.726,100.486,12.8163,1.70947,418.737,0,0,1.28223,29.4501,7.28393,4.30056,23.3983,0.114697
29.4915,302.99,0.0133485,48.289,3.86096,149.883,0,0.121369,303.364,100.475,6.395,1.61239,407.113,0,0,1.38093,31.2907,8.4347,4.78635,16.6419,0.120511
29.2496,302.474,0.0130027,47.7517,3.89438,148.127,0,0.11362,180.277,100.483,1.33299,1.50678,399.305,0,0,1.634,34.0008,10.8982,5.94741,7.83757,0.131114
28.9821,302.275,0.0136098,50.8237,3.0541,151.399,0,0.674261,115.2,100.497,2.06274,1.30139,408.427,0,0,2.0608,35.4944,14.1999,7.79816,3.91083,0.157719
28.9087,302.297,0.014914,55.9652,3.22724,141.9,0,0.812884,150.506,100.528,3.70138,1.32766,423.695,0,0,2.44288,25.9657,13.6699,7.6707,12.3719,0.15982
28.8997,302.279,0.0160251,60.1864,3.05323,141.715,0,0.631649,182.21,100.557,3.38095,1.16758,428.523,0,0,2.82694,23.4496,15.5058,9.42218,17.2817,0.177896
28.9238,303.914,0.0174005,65.2823,2.82805,131.322,0.509333,0.799124,383.542,100.598,30.5321,12.2342,422.74,125.225,150.474,2.5266,20.8071,14.6714,9.70969,31.4489,0.170878
29.415,307.674,0.0190118,69.2187,2.13596,146.806,0,0.121178,579.248,100.636,86.8324,21.5406,421.102,313.061,376.183,2.40912,20.1754,15.9945,11.1399,51.7144,0.16378
29.415,307.674,0.0190118,69.2187,2.13596,146.806,0,0.121178,579.248,100.636,86.8324,21.5406,421.102,313.061,376.183,1.67055,16.4148,8.91673,6.57221,63.5533,0.141831
30.3781,311.32,0.0191183,65.585,2.9715,144.276,0,0.162573,879.892,100.631,166.393,33.6714,423.769,499.397,600.089,1.89109,15.8908,5.9758,4.51714,61.806,0.133089
31.3538,315.625,0.0181737,58.6796,1.93056,146.891,0,0.189834,1026.4,100.576,220.57,44.4699,425.145,668.235,802.969,1.52678,18.8527,6.18533,4.44555,61.3046,0.145005
32.5547,318.221,0.0173963,52.1647,2.58859,135.487,0,0.34,1569.73,100.539,281.054,54.0919,438.368,765.074,919.333,1.45143,19.2997,6.57418,4.95437,70.1259,0.144613
32.0055,317.899,0.0183995,57.0429,4.34294,158.264,0.294171,0.317988,1000.71,100.513,351.821,62.5063,441.695,839.601,1008.89,1.06164,17.8536,5.47338,3.98879,64.2601,0.134421
32.4744,319.026,0.0180962,54.4603,3.98224,151.151,0.0460857,0.259734,1193.44,100.416,358.173,58.7395,447.974,799.131,960.257,1.86476,20.8056,5.03239,3.78743,61.9256,0.135522
32.8737,317.755,0.018278,53.662,4.5314,141.817,0.0249816,0.684459,1041.16,100.382,326.297,50.3462,450.714,655.064,787.142,3.06818,27.1993,5.6678,3.86138,41.8821,0.140644
33.6064,318.257,0.0181251,50.853,4.8352,143.062,0.502217,1,1422.42,100.319,330.798,60.7206,453.951,692.816,832.506,2.9791,33.1333,7.11419,4.5296,21.5679,0.146199
33.1193,316.822,0.0175441,50.7266,2.81832,131.024,2.22085,0.419031,941.55,100.356,232.416,44.7796,448.348,513.942,617.567,2.0207,31.8861,8.16043,4.81973,13.7777,0.142964
33.4957,314.083,0.0182386,51.5427,5.30505,121.497,0,0.589172,1024.66,100.364,213.634,33.9537,449.934,349.554,420.034,2.02481,31.8066,8.4427,4.91525,11.5527,0.145364
31.9525,309.797,0.0178974,55.6524,6.11828,126.669,0,0.729674,531.406,100.488,142.599,19.4865,452.104,153.907,184.939,2.23682,33.3187,9.18465,5.48143,9.39759,0.150664
30.3075,305.939,0.0175052,60.2695,8.16777,140.867,0,0.916371,470.749,100.562,91.2608,2.73744,438.536,1.8481,2.22072,1.97614,27.9807,7.4593,4.56715,15.0434,0.136489
29.0669,304.285,0.0188385,70.0998,6.98409,143.196,0,0.736165,434.459,100.661,66.8045,1.35165,426.486,0,0,1.55821,20.8436,5.48277,3.26434,22.7746,0.121942
29.3921,303.472,0.0191771,69.6589,5.34142,185.595,0,0.0740057,631.885,100.277,23.2734,1.30531,431.115,0,0,3.62995,16.2851,5.29186,3.34454,13.668,0.106541
29.3313,303.288,0.0186444,67.9855,4.97906,181.031,0,1,549.144,100.286,18.947,1.37947,434.288,0,0,2.0258,14.6677,5.37203,3.30733,15.973,0.100096
29.3425,303.179,0.0180866,65.9116,4.19387,176.097,0,0.973453,368.331,100.294,13.9044,1.36862,434.553,0,0,2.20722,17.4246,6.42026,3.88149,12.9362,0.105193
29.3405,303.079,0.0177509,64.6988,3.55137,178.633,0,0.856242,328.512,100.298,10.3288,1.31792,434.866,0,0,2.61863,19.8634,7.32167,4.36692,8.30382,0.111486
29.3599,303.316,0.0185911,67.7045,3.26178,182.039,0,0.489484,365.441,100.333,13.5089,1.44317,461.439,0,0,3.0314,21.9596,7.82045,4.61303,3.63874,0.118697
29.1018,302.672,0.0200048,74.0461,2.83342,184.184,0,0.186374,366.077,100.359,6.03005,0.722517,432.715,0,0,3.50139,23.8051,9.16485,5.28186,1.14722,0.131268
29.0211,302.497,0.0200507,74.611,3.28365,186.252,0,0.256793,334.033,100.389,5.21646,0.770213,435.125,0,0,4.51759,25.0856,11.7953,6.88064,1.06467,0.153587
29.2285,303.439,0.0197291,72.4956,3.26851,191.552,0,0.150441,395.07,100.413,18.2736,6.5376,434.197,67.3508,80.9306,4.57059,22.2984,11.1674,6.70484,4.79317,0.157967
30.0688,306.666,0.0200861,70.0902,4.10441,200.935,0,0.13807,788.002,100.437,77.8265,19.1965,437.116,254.458,305.764,2.72952,15.7741,9.73429,5.96295,13.7373,0.136628
30.0688,306.666,0.0200861,70.0902,4.10441,200.935,0,0.13807,788.002,100.437,77.8265,19.1965,437.116,254.458,305.764,2.85598,14.3231,11.0199,7.04148,23.457,0.13203
31.041,311.207,0.0199372,65.5366,3.79619,196.474,0.036376,0.147121,1003.38,100.451,165.585,35.7976,437.663,503.323,604.806,2.92105,14.7138,11.6192,7.92274,41.3753,0.129146
32.2627,314.997,0.0189225,57.7079,3.35788,198.821,0.431666,0.117498,1251.4,100.447,224.207,48.6116,442.68,646.598,776.97,3.13548,13.3067,12.8933,9.34338,66.7821,0.127244
33.3632,318.617,0.0179971,51.276,2.69548,181.651,0,0.10938,1465.1,100.371,271.614,56.087,446.312,765.094,919.357,1.82931,12.5645,10.3053,7.19571,76.9026,0.128464
34.5335,320.902,0.0171461,45.4669,3.36651,176.411,0,0.148493,1726.23,100.317,328.115,64.6561,449.615,849.814,1021.16,1.92254,15.3919,5.94117,4.2256,75.709,0.141433
32.2417,317.231,0.0201822,61.5595,7.62682,214.059,1.35096,0.152076,636.695,100.34,447.982,68.2023,447.271,830.595,998.066,3.57211,14.8714,4.15011,3.02534,76.2573,0.134218
33.7172,319.43,0.0195118,54.3387,5.4012,182.378,0.484891,0.719779,1223.14,100.255,386.902,67.9269,454.254,810.357,973.747,3.2539,19.6316,6.7541,4.69568,73.89,0.140732
34.351,319.682,0.0187814,50.2962,3.92096,180.619,0.00154972,1,1491.2,100.199,317.405,54.4308,454.644,692.401,832.007,2.95063,23.763,7.80279,5.54824,61.1269,0.13878
34.9302,315.991,0.018355,47.4471,3.83468,171.314,0.0280886,1,1570.62,100.183,190.515,33.9037,481.818,340.21,408.806,3.75548,23.73,7.38416,5.11554,50.0874,0.135572
34.3737,311.056,0.0172214,46.0783,5.63923,188.452,2.59184,1,1442.83,100.247,98.7775,24.4226,478.425,86.0653,103.418,5.01581,28.8234,7.04084,4.71138,28.359,0.14216
34.0448,310.792,0.0157838,43.1118,6.56435,190.641,0,0.327385,1372.33,100.306,112.626,28.7358,446.344,174.185,209.305,4.7395,32.5806,8.21972,5.14718,12.9463,0.150859
32.8239,307.781,0.0159054,46.8284,5.74858,178.862,0,0.0742986,997.49,100.362,49.161,6.49146,439.083,3.16099,3.79833,4.27698,32.5127,8.78906,5.41568,8.80194,0.156214
32.0067,306.537,0.016059,49.772,5.15185,171.31,0,0.0774702,952.794,100.491,34.0568,2.81918,432.33,0,0,4.48975,30.9817,8.08201,4.96086,10.2846,0.151457
31.0469,305.376,0.0167608,55.1119,5.2866,167.645,0,0.0715256,736.383,100.515,29.5191,2.00236,426.932,0,0,4.48092,27.319,8.44411,5.09961,13.0443,0.143991
30.6029,304.728,0.0165337,55.8695,5.19256,169.799,0,0.109391,613.43,100.513,23.8543,1.94382,426.737,0,0,3.5683,25.473,8.04887,4.77764,11.7078,0.14094
30.3311,304.493,0.017583,60.4407,4.17784,167.206,0,0.18932,633.765,100.548,20.8862,1.66002,438.946,0,0,2.00806,23.0491,8.23493,4.78545,11.4978,0.132174
29.4367,303.737,0.0208096,75.5553,4.5291,160.957,0.00441771,0.847032,350.785,100.499,25.52,1.20096,439.146,0,0,1.10615,19.5618,9.1914,5.11184,13.9528,0.117078
29.1585,303.263,0.0200678,74.1359,4.91252,149.471,0,0.3459,333.331,100.511,22.3798,1.00478,432.144,0,0,0.98271,18.4313,9.04569,4.84623,15.2287,0.112402
29.3301,303.189,0.0197348,72.1482,4.15928,154.458,0,0.239032,459.997,100.528,14.3047,1.00388,433.245,0,0,0.967762,18.7804,9.79826,5.19941,15.4713,0.112107
29.5742,303.118,0.0179974,64.813,4.38345,161.66,0,0.626675,443.219,100.531,8.11073,1.33715,430.725,0,0,1.08449,15.0476,9.08131,4.92974,19.6605,0.10572
29.4862,303.335,0.018249,66.1071,3.938,153.526,0.19147,1,489.879,100.574,13.5242,5.05818,462.09,0,0,1.44844,16.8321,10.0937,5.30275,19.0954,0.107301
29.1826,302.721,0.0188304,69.5085,4.22517,185.531,0.301117,0.779193,460.353,100.577,7.77901,5.06788,438.807,0,0,4.14751,32.4145,11.0848,6.16998,6.85277,0.154379
28.0633,302.017,0.0179221,70.9363,4.32751,177.966,0,0.846349,241.47,100.607,16.9705,5.5495,449.944,0,0,8.42315,36.7206,14.7721,8.54989,6.87604,0.20997
28.2602,302.827,0.01645,64.3718,2.23543,191.021,0.0160871,0.416528,191.738,100.688,19.657,8.74141,423.716,71.5558,85.9834,4.66673,28.9977,16.66,9.8142,20.9137,0.191135
29.5521,307.417,0.0161031,58.1546,2.10074,167.92,0,0.483107,381.485,100.671,77.8175,24.0787,426.178,303.609,364.825,2.36967,19.7006,12.7613,7.73711,32.5971,0.169494
29.5521,307.417,0.0161031,58.1546,2.10074,167.92,0,0.483107,381.485,100.671,77.8175,24.0787,426.178,303.609,364.825,2.24928,21.0517,10.637,6.54413,40.2839,0.160659
30.6843,310.871,0.0175777,59.2235,3.76471,144.79,0.495532,0.266838,914.503,100.712,165.945,38.7091,430.429,485.962,583.945,2.24195,18.441,4.72934,3.04064,52.4216,0.142708
31.3676,314.67,0.0174489,56.3629,3.35,147.4,0,0.236323,933.738,100.698,239.647,48.2184,432.145,670.144,805.263,3.26966,18.7318,6.17751,4.25301,67.031,0.152821
29.3364,314.006,0.0198056,72.4729,5.09991,139.773,1.63205,0.378492,428.18,100.653,341.762,52.5628,436.251,718.733,863.648,1.31671,19.6166,4.73962,3.10992,55.0674,0.148688
30.7853,314.576,0.0143662,48.0288,7.91758,176.119,1.78392,0.540112,624.259,100.563,412.581,77.2586,444.183,837.444,1006.29,0.736812,17.5562,5.87859,3.85024,46.4955,0.133104
29.2345,310.515,0.0192973,70.9855,0.948196,22.9642,1.4871,0.56789,378.957,100.552,127.042,14.6325,461.926,136.64,164.191,1.11879,18.8999,5.80183,3.68233,47.0197,0.129664
31.8546,318.465,0.0190742,59.6716,3.4236,139.405,0.376207,0.415794,939.957,100.493,336.45,60.5515,456.627,784.693,942.908,1.7364,25.3374,8.54317,5.04586,37.6646,0.149466
28.5168,308.813,0.0190348,73.2391,6.16171,254.715,3.65234,0.776986,344.181,100.597,227.944,23.439,455.81,207.536,249.38,1.32662,32.1827,9.92721,5.64617,19.236,0.148252
30.2973,312.598,0.0190945,65.7832,4.20921,158.972,1.5276,0.766321,557.669,100.562,237.283,36.1629,443.201,428.401,514.778,1.80783,36.4417,9.99913,6.01774,10.1979,0.157508
31.215,309.976,0.0187596,61.1389,3.98558,135.101,1.64449,0.882518,730.53,100.653,132.31,21.8942,466.391,146.595,176.152,3.12425,39.1857,10.3678,6.23854,7.61958,0.170994
29.6628,307.277,0.021316,76.3879,4.68783,91.4954,3.00614,0.924757,369.618,100.585,113.334,12.4061,442.628,106.977,128.547,1.95019,36.6452,8.42018,5.16843,8.0106,0.159853
30.3989,305.451,0.0190853,65.4698,6.63945,152.844,0.833881,0.883662,830.337,100.752,58.8303,14.2086,456.709,0.90687,1.08972,2.56518,35.1584,8.00247,4.85047,9.85761,0.155051
29.6715,304.391,0.0171243,61.4678,4.6849,142.594,0.162621,0.597767,646.814,100.796,36.6671,8.62696,435.939,0,0,4.14384,37.249,7.17494,4.50026,10.0416,0.164198
28.7399,303.34,0.0190981,72.6366,5.45001,162.116,0.129297,0.620496,593.465,100.815,37.9461,6.11517,434.784,0,0,6.1576,37.0365,5.71912,3.56695,11.6825,0.163001
28.5302,302.956,0.0176974,68.1912,4.23637,151.533,0,0.621807,320.182,100.816,27.2461,5.69245,432.247,0,0,3.11556,36.7426,8.50088,5.16144,9.18044,0.152977
28.4636,303.049,0.0156438,60.5239,3.02897,184.392,0,0.707083,446.525,100.809,24.3645,6.65877,454.773,0,0,2.80394,33.8129,6.04155,3.96261,13.6732,0.144295
